u-g,g-r,r-i,i-z,ecc,m4_u,m4_g,m4_r,m4_i,m4_z,petroR50_u,petroR50_r,petroR50_z,petroR90_u,petroR90_r,petroR90_z,class
1.78951,0.80762,0.3252700000000015,0.29749999999999943,0.7338234,2.407606,2.36221,2.331099,2.349835,2.34104,5.540525,5.115775,4.069967,16.79769,13.60812,10.85539,merger
1.7846399999999996,0.8531900000000014,0.3865499999999997,0.28908999999999807,0.5455822,2.567729,2.359707,2.320554,2.360277,2.356865,1.989466,2.767811,2.55355,3.922022,7.294431,6.351591,merger
1.9630200000000002,0.8780800000000006,0.4204100000000004,0.29869000000000057,0.701016,2.208765,2.301091,2.291337,2.321694,2.296814,1.362558,1.797227,1.609985,3.899825,6.232759,5.887717,merger
1.1676099999999998,0.4203499999999991,0.48226000000000013,-0.04566999999999766,0.3142013,2.452686,2.542133,2.209131,2.414075,2.129715,4.688868,4.262188,3.433345,17.31862,11.01604,8.316873,merger
1.5919999999999987,0.8107100000000003,0.41788000000000025,0.2957900000000002,0.4110481,1.995636,2.181658,2.312417,2.344284,2.378386,5.068076,3.703104,3.089594,12.90982,8.252379,7.322886,merger
1.8103099999999976,0.7614300000000007,0.34136000000000166,0.23559999999999803,0.6756673,2.030635,2.178472,2.194035,2.19633,2.13927,0.9153117,0.9826228,0.9081754,2.246193,2.89607,2.851721,merger
1.9080900000000014,1.0251899999999985,0.47387000000000157,0.43410999999999866,0.4025055,2.300975,2.413672,2.489997,2.490341,2.444295,4.831522,2.793288,2.353686,10.39305,6.873036,5.910975,merger
0.998899999999999,0.5407299999999999,0.34628999999999976,0.10263000000000133,0.5692382,2.096123,2.000544,2.055804,2.098539,2.111972,1.622911,1.747462,1.440086,3.178154,3.703348,2.738803,merger
1.7440399999999983,0.9129499999999986,0.48765000000000214,0.2534700000000001,0.7009733,1.882917,2.264541,2.277372,2.310895,2.186169,4.407687,2.459298,1.69062,10.58,8.470067,7.627992,merger
1.9018200000000007,1.0312599999999996,0.4491499999999995,0.3680500000000002,0.8001,2.069916,2.263783,2.264139,2.251233,2.267831,1.246354,1.5814,1.434154,2.384148,5.104391,4.760215,merger
1.4148899999999998,0.6872000000000007,0.3785799999999995,0.2515400000000003,0.6106631,2.043013,2.209333,2.269254,2.351002,2.34224,2.009799,2.828048,2.671291,3.400887,7.931678,8.159069,merger
1.8425600000000024,0.7986499999999985,0.4942700000000002,0.41306000000000154,0.2797576,1.853579,2.085772,2.165134,2.234761,2.278522,0.3870034,3.102592,2.742251,0.5382019,7.14868,7.128471,merger
1.6071899999999992,0.5779800000000002,0.2720199999999995,0.3318100000000008,0.3367068,1.798174,1.970085,2.113936,2.260577,2.329196,11.64976,11.11272,11.29884,19.54246,20.93822,25.35767,merger
1.4240199999999987,0.6275999999999993,0.4109100000000012,0.2886399999999991,0.2818159,2.187026,2.189979,2.23458,2.282442,2.313371,4.38938,3.55761,2.875473,10.03691,9.400849,8.238087,merger
1.9137299999999975,0.7319800000000001,0.4177300000000024,0.28072999999999837,0.5622208,1.953891,2.072533,2.180423,2.279545,2.342052,2.623976,3.108372,2.711575,4.217824,7.189594,6.421939,merger
0.8266300000000015,0.2628099999999982,0.19499000000000066,0.038289999999999935,0.550019,2.211712,2.300538,2.357936,2.338547,2.326464,1.980993,2.350778,2.281179,4.503221,5.977581,5.355619,merger
1.3568699999999971,0.57714,0.41047999999999973,0.2625700000000002,0.7286203,2.177524,2.181266,2.279946,2.352793,2.350401,2.894876,2.560188,1.992812,8.002813,7.840875,5.822539,merger
2.00159,0.8958200000000005,0.47335999999999956,0.2593499999999995,0.8537949,2.076495,2.45542,2.430792,2.462987,2.438677,3.971475,3.842477,3.323616,11.30103,9.285395,8.744328,merger
1.4612599999999993,0.9636800000000001,0.466190000000001,0.2753399999999999,0.4608733,2.068793,2.178668,2.208056,2.232295,2.227966,1.718428,2.02212,1.920804,4.535272,5.509974,5.763788,merger
2.04655,1.0987299999999998,0.5005900000000008,0.41753000000000107,0.6121137,2.615819,2.459375,2.410527,2.395815,2.377846,6.245521,4.480873,3.436413,16.17225,11.73419,9.009978,merger
1.3701300000000032,0.34543999999999997,0.26673999999999864,0.08389000000000024,0.5227963,1.884447,2.102263,2.155988,2.175104,2.22662,1.466762,1.791215,1.585075,2.415085,4.230162,3.637848,merger
1.6668999999999983,0.7639400000000016,0.42210000000000036,0.30706999999999773,0.4086453,2.101704,2.138011,2.174842,2.182906,2.204294,2.340428,2.645069,2.496627,7.41748,8.036033,8.58992,merger
0.9137599999999999,0.2520399999999974,0.47183000000000064,-0.03935999999999851,0.3713679,2.232699,2.334946,2.354291,2.396728,2.383541,2.467187,2.51531,1.915106,9.516891,7.692704,6.922144,merger
1.7855900000000027,0.8000999999999987,0.380980000000001,0.26656000000000013,0.5152364,2.29487,2.337226,2.333861,2.336294,2.319944,2.18998,1.882676,1.724162,6.613223,5.618581,5.155616,merger
0.8182000000000009,0.22899000000000136,0.2488399999999995,0.09653999999999918,0.4094362,2.198646,2.321779,2.396614,2.405519,2.373434,2.197244,3.540923,3.330609,8.482684,9.57312,8.895269,merger
1.6115899999999996,0.7973400000000002,0.43451999999999913,0.2889500000000016,0.4751164,2.03371,2.30634,2.362295,2.371828,2.388735,5.668823,4.292871,3.72737,14.65691,11.19229,9.554608,merger
2.1003100000000003,1.1732399999999998,0.5503700000000009,0.3431999999999995,0.6203912,2.094455,2.421903,2.338488,2.335546,2.265448,4.752165,2.539437,1.55715,12.69386,7.345841,4.331629,merger
1.0842400000000012,0.5586199999999977,0.4253700000000009,0.19711000000000212,0.4103917,1.980685,2.037382,2.102281,2.139429,2.149643,2.785131,2.718468,2.359684,5.834107,6.770075,6.072075,merger
1.6637400000000007,0.7894900000000007,0.4206500000000002,0.28341999999999956,0.5888044,1.802139,2.163192,2.235926,2.26854,2.28833,2.964004,3.942762,3.655106,4.889751,10.12132,9.216297,merger
2.0356500000000004,0.944230000000001,0.4091099999999983,0.3502800000000015,0.9019262,2.273816,2.30097,2.349709,2.329278,2.339082,1.94362,1.820348,1.654326,4.991984,5.063442,4.404873,merger
1.414719999999999,0.4271400000000014,0.23961000000000077,0.04843999999999937,0.7544166,2.086163,2.278139,2.410202,2.495115,2.510297,6.230497,7.524538,4.966697,9.64528,14.64311,9.502443,merger
1.344409999999998,0.5343400000000003,0.40031000000000105,0.32918999999999876,0.6764777,2.427388,2.53706,2.382254,2.302455,2.24377,6.605379,5.262765,5.238561,14.6409,13.64616,13.98423,merger
1.4291300000000007,0.6540099999999995,0.3451199999999979,0.2379800000000003,0.6141388,2.229346,2.566914,2.650685,2.643918,2.525013,3.643909,3.534761,3.265063,7.574259,7.163653,7.246442,merger
0.7997399999999999,0.46884999999999977,0.4772500000000015,0.13058999999999799,0.5712051,2.404782,2.372371,2.321915,2.163943,2.225983,1.803286,2.401963,2.267776,3.827126,5.156731,4.445128,merger
1.2593500000000013,0.48338000000000036,0.3353199999999994,0.19491000000000014,0.2268939,2.228177,2.212954,2.242522,2.277312,2.288014,3.892346,4.09293,3.399545,9.146187,10.39721,9.559367,merger
2.256649999999997,0.8784100000000006,0.42228000000000065,0.3167100000000005,0.3706972,2.192141,2.317256,2.386979,2.42655,2.412641,1.804032,4.645352,3.549695,2.964041,12.55834,9.236948,merger
1.5429899999999996,0.6445100000000004,0.5131900000000016,0.1663099999999993,0.4239993,1.978789,2.052147,2.063882,2.129836,2.132569,1.4457,3.251216,2.543476,2.202882,8.696029,5.632985,merger
0.8218999999999994,0.41936000000000107,0.34225999999999956,0.2057500000000001,0.6998129,2.116383,2.093494,2.095736,2.120825,2.127088,3.970297,4.319703,3.935073,13.36602,12.72054,11.98493,merger
1.3580799999999975,0.4012600000000006,0.23340999999999923,0.0468400000000031,0.6199097,2.206121,2.300879,2.325186,2.331575,2.325462,3.049127,4.622136,4.832054,8.183858,10.8976,11.5965,merger
0.7304999999999993,0.3734499999999983,0.26041000000000025,0.12949000000000055,0.4908374,2.033616,2.260072,2.22855,2.237833,2.223019,2.839233,3.58631,3.570563,10.78166,11.52296,11.60348,merger
0.7264799999999987,0.21086000000000027,0.16395999999999944,0.024399999999999977,0.7514417,2.277373,2.364255,2.406922,2.398408,2.344363,4.750669,4.513448,3.343484,11.40733,10.21317,6.639645,merger
1.6316300000000012,0.8776599999999988,0.534670000000002,0.3424099999999992,0.5766756,2.510563,2.333249,2.308224,2.365023,2.330076,2.034666,2.436617,2.28436,4.147052,7.024565,6.914981,merger
2.226749999999999,0.9534200000000013,0.4608799999999995,0.3225900000000017,0.591476,2.246722,2.267107,2.270684,2.293556,2.303395,3.181727,1.893706,1.593033,7.945498,6.631391,5.201944,merger
1.3543500000000002,0.7112100000000012,0.5394299999999994,0.18168999999999969,0.6776694,2.343429,2.337867,2.312061,2.329861,2.303112,2.99309,2.264918,1.909138,8.072305,6.418937,5.607967,merger
1.3337300000000027,0.6938899999999979,0.4038000000000004,0.3229299999999995,0.4806822,1.8567,1.979848,2.063454,2.103738,2.155008,3.330467,3.157335,3.051267,8.651975,6.704934,6.818636,merger
1.877950000000002,0.5849499999999992,0.42868999999999957,0.1484400000000008,0.2508641,2.189439,2.381708,2.335011,2.338779,2.326277,2.334039,3.708456,3.428019,4.943146,9.596187,9.748534,merger
1.8092600000000019,0.8604400000000005,0.5043999999999986,0.3524799999999999,0.8191281,2.235298,2.219613,2.283798,2.327622,2.353733,1.982633,2.11693,1.842393,3.860404,5.631502,5.163124,merger
1.3980700000000006,0.7412700000000001,0.45308999999999955,0.27568000000000126,0.3499201,2.249136,2.208176,2.102633,2.155424,2.154632,2.582805,2.465777,2.104398,4.906076,6.680827,5.693956,merger
1.670300000000001,0.7354899999999986,0.3106300000000033,0.25598999999999705,0.2444136,2.110711,2.20636,2.264486,2.408555,2.394266,4.842409,4.395103,3.345429,9.48567,9.69997,7.150764,merger
1.8786799999999992,0.7727499999999985,0.72973,0.20858000000000132,0.7000375,2.182278,2.197566,2.351795,2.349249,2.496524,2.496615,3.229827,2.916711,4.252597,8.713913,7.281728,merger
1.1991499999999995,0.48648000000000025,0.3633000000000024,0.15963999999999956,0.2602039,2.174046,2.302004,2.321257,2.32564,2.34055,1.522231,1.931512,1.828137,3.564618,4.858935,4.210538,merger
1.2278400000000005,0.7657899999999991,0.4595899999999986,0.25197999999999965,0.595955,2.125527,2.30632,2.31041,2.293457,2.245027,1.56568,1.856504,1.630316,7.201981,6.23938,5.902073,merger
1.276959999999999,0.7885500000000008,0.5163000000000011,0.2998699999999985,0.2999923,2.216066,2.168163,2.252368,2.261225,2.232594,2.173583,1.940719,1.628591,5.9072,4.951893,4.133596,merger
1.6439900000000023,0.7018400000000007,0.4525499999999987,0.2994500000000002,0.4491419,1.721017,0.542531,2.06845,2.192471,2.255579,3.307103,4.024466,3.586468,7.679928,10.17894,9.145689,merger
1.8689399999999985,0.8963599999999996,0.4036799999999996,0.2695300000000014,0.4936728,2.409214,2.479733,2.467336,2.488909,2.481156,7.425199,4.275969,3.420454,16.3542,11.8778,9.277365,merger
0.7950599999999994,0.3586999999999989,0.4005499999999991,0.06237000000000137,0.4762624,2.268119,2.2495,2.275955,2.280924,2.2568,1.047955,1.528692,1.485382,2.941975,4.442557,4.152432,merger
1.4829800000000013,0.7655499999999993,0.4303500000000007,0.22077999999999953,0.8744032,2.434669,2.414796,2.447862,2.473006,2.472625,3.38264,4.023749,3.503794,8.011024,12.86589,11.39342,merger
1.6847000000000012,0.8122399999999992,0.4071099999999994,0.3374700000000015,0.7762764,2.239512,2.272748,2.305461,2.341827,2.391514,3.108962,10.28893,5.069818,5.875743,33.21441,19.11107,merger
1.5279500000000006,0.6259300000000003,0.30996999999999986,0.1135799999999989,0.8557755,2.194069,2.248618,2.270771,2.269082,2.248294,1.604192,1.555897,1.44109,5.315645,4.977917,4.538744,merger
1.9253600000000013,0.8112199999999987,0.3803199999999993,0.2720500000000001,0.6396433,2.348456,2.584063,2.526314,2.46597,2.449172,2.453202,2.433371,2.30437,5.290019,5.500206,5.262755,merger
0.9146099999999997,0.32989000000000246,0.30664999999999765,0.054710000000000036,0.5930693,2.2328,2.293824,2.309109,2.337153,2.317877,2.076416,2.133703,2.005334,5.615042,5.4171,4.834874,merger
1.3075900000000011,0.6688599999999987,0.5998000000000019,0.19672999999999874,0.5922905,2.132405,2.228842,2.225295,2.222417,2.213,1.636629,1.567988,1.375754,3.921378,3.903152,3.681152,merger
1.971429999999998,0.9082300000000014,0.4337700000000009,0.3194499999999998,0.9203284,2.297996,2.290915,2.303771,2.303662,2.301102,2.25509,1.897599,1.782341,6.783917,6.155898,5.900276,merger
0.9457100000000018,0.19195999999999813,0.1789100000000019,0.1064399999999992,0.4500069,0.6808439,2.25062,2.219996,2.174635,2.206084,2.521465,2.619469,2.817329,5.387023,6.346401,6.635705,merger
1.2922399999999996,0.8456599999999987,0.4888400000000015,0.2593300000000003,0.7595147,2.246379,2.331323,2.353942,2.35921,2.33591,1.743835,2.011969,1.904441,7.88309,6.665411,6.345941,merger
1.3863400000000006,0.5802599999999991,0.44871000000000194,0.18215999999999966,0.4540595,2.055629,1.901837,1.991299,2.077136,2.167085,3.348683,3.385883,2.989418,5.74265,6.538288,5.766253,merger
1.0874699999999997,0.6696799999999996,0.5069100000000013,0.1455399999999969,0.5575368,2.150041,2.190691,2.264243,2.238845,2.192927,1.123677,1.343202,1.217774,3.317669,4.160978,3.656498,merger
1.3000000000000007,0.44852000000000203,0.22832000000000008,0.14607999999999777,0.8084054,2.381397,2.44515,2.431276,2.40975,2.393062,-9999.0,4.609941,2.10093,-9999.0,12.29417,4.369753,merger
1.0767200000000017,0.4016199999999994,0.31614000000000075,0.14211000000000062,0.250009,2.302769,2.217511,2.260609,2.275583,2.301728,4.752891,5.567828,4.769615,9.93325,12.85906,10.41503,merger
1.3307500000000019,0.3516699999999986,0.2420100000000005,-0.033629999999998716,0.7003533,1.735358,1.75227,1.769862,1.788513,1.70811,1.060605,1.267386,1.104346,1.616687,2.055442,1.623268,merger
1.09544,0.27187999999999946,0.13663000000000025,0.04344000000000037,0.4178201,2.381492,2.385185,2.381312,2.336937,2.347853,3.701102,4.582385,4.223368,9.012234,11.52607,9.206115,merger
1.3146099999999983,0.3300699999999992,0.26476000000000255,0.13067999999999813,0.9037459,2.421972,2.354684,2.323594,2.351418,2.340596,1.283553,3.922662,2.826391,2.094608,10.73848,5.511113,merger
0.9462100000000007,0.373070000000002,0.30598999999999776,0.1566200000000002,0.5285723,2.267105,2.169257,2.251157,2.252156,2.232075,1.510999,1.884275,1.760716,3.191223,4.983276,5.165258,merger
1.0976399999999984,0.43926000000000087,0.3038899999999991,0.09841000000000122,0.8111447,1.909937,2.067649,2.178123,2.182371,2.216781,3.36166,3.065115,2.844806,6.318031,6.555509,6.065515,merger
2.020319999999998,0.7750199999999996,0.3360000000000003,0.26982000000000106,0.4722128,2.460803,2.477762,2.526893,2.527537,2.532607,2.928613,3.030837,2.760816,9.914824,9.37916,8.690222,merger
0.8604200000000013,0.3249999999999993,0.33042000000000016,0.029460000000000264,0.5413434,2.171643,2.28274,2.315075,2.356655,2.309742,1.719333,2.544573,2.095762,5.972683,7.432917,6.135105,merger
1.3272699999999986,0.6549800000000019,0.4087399999999981,0.2713800000000006,0.3704258,0.6218165,2.189291,2.251632,2.29855,2.352483,3.228155,2.901567,2.498316,7.074975,7.023223,6.160505,merger
1.7071499999999986,0.8578700000000001,0.4171899999999997,0.35855000000000103,0.7474952,2.362299,2.289818,2.032506,2.182156,2.249287,3.336207,3.689725,3.329766,4.942887,6.70533,6.078964,merger
2.1606000000000023,0.9613599999999991,0.4694199999999995,0.313740000000001,0.6531728,2.136827,2.262308,2.298723,2.303945,2.273295,1.643378,1.621273,1.460625,3.36337,4.426235,4.372274,merger
1.6735699999999998,0.7201199999999996,0.40549999999999997,0.34853999999999985,0.4841923,1.945113,2.11674,2.211174,2.277075,2.34515,6.14542,7.096617,5.602015,12.2377,17.0869,12.86469,merger
2.0717999999999996,0.9238700000000009,0.4518700000000013,0.3286899999999999,0.8844816,2.486444,2.380681,2.360778,2.383538,2.352904,2.191089,3.035104,2.556554,4.834374,9.029173,7.838109,merger
2.4550800000000024,1.1130299999999984,0.44865000000000066,0.3363200000000006,0.938206,0.8015894,2.361695,2.361457,2.369194,2.350922,1.838884,2.492459,2.066843,3.470505,8.017901,6.225004,merger
1.7774999999999999,0.5211899999999989,0.2310099999999995,0.23850999999999978,0.610182,2.25382,2.213731,2.241055,2.26994,2.265143,1.924251,2.086967,1.829556,8.269065,8.016439,7.729257,merger
1.681099999999999,0.7024299999999997,0.37636999999999965,0.24998000000000076,0.7549148,2.304444,2.37121,2.455079,2.460861,2.421185,7.173869,9.592639,6.18393,19.42907,26.42426,17.45359,merger
1.7132499999999986,0.9169300000000007,0.5135900000000007,0.375589999999999,0.3047244,2.372763,2.054343,2.119545,2.161602,2.178985,2.162719,1.565298,1.592703,4.201394,4.113561,4.415794,merger
1.5586199999999995,0.7636900000000004,0.41413999999999973,0.28699999999999903,0.4499772,2.063305,2.231559,2.353254,2.391803,2.432565,5.792665,5.052957,4.614661,13.12185,12.58259,11.14447,merger
2.18177,1.0080999999999989,0.42867999999999995,0.2837000000000014,0.7857103,2.144222,2.345958,2.381939,2.365664,2.373902,2.639623,3.371831,2.316996,6.604912,10.37474,6.585587,merger
1.7161399999999993,0.9238099999999996,0.4355499999999992,0.34453000000000067,0.3622358,2.314477,2.189492,2.24239,2.294979,2.279524,3.857627,3.481968,3.359148,9.380518,8.692226,8.760122,merger
2.140229999999999,1.0301200000000001,0.4650800000000004,0.3238500000000002,0.939496,0.7984244,2.329275,2.341146,2.348554,2.333428,0.4402603,2.64208,2.39994,0.6280248,10.6189,10.09002,merger
2.087799999999998,0.9368100000000013,0.4584899999999994,0.37382000000000026,0.4467746,2.145623,2.377659,2.386952,2.410913,2.404603,2.545208,4.313097,3.272181,4.291186,14.44399,12.19891,merger
1.8179599999999994,0.8891500000000008,0.4346899999999998,0.2760200000000008,0.5818354,2.299234,2.367997,2.39047,2.392688,2.365896,2.379707,2.514489,2.204697,8.805241,8.049266,6.891502,merger
2.4833700000000007,0.9383899999999983,0.4985600000000012,0.3696800000000007,0.5184712,0.7102194,2.254834,2.344415,2.375478,2.384748,2.849028,4.582586,4.009693,14.62853,10.77187,9.054656,merger
1.28219,0.6452399999999976,0.6434800000000003,0.27871000000000024,0.8034166,2.232696,2.304502,2.248,2.257509,2.318992,1.571743,1.571552,1.369747,5.551121,4.894116,4.353862,merger
1.2019699999999993,0.4898799999999994,0.35246000000000066,0.12626000000000204,0.3607565,2.321267,2.421834,2.434978,2.40571,2.407185,2.102571,3.213765,2.727675,6.473996,10.73646,9.113004,merger
0.9078499999999998,0.2573800000000013,0.3270799999999987,0.017260000000000275,0.8443961,2.003328,2.082279,2.174278,2.170618,2.304392,2.535233,2.65011,2.451292,4.366125,4.972416,4.497507,merger
1.7025700000000015,1.0449899999999985,0.4734000000000016,0.3472399999999993,0.7254185,0.7464386,2.416917,2.519323,2.463383,2.390743,2.978645,2.809567,2.268417,4.820683,6.296393,5.213156,merger
1.8167299999999997,0.916360000000001,0.39510999999999896,0.2991500000000009,0.8308384,1.945531,2.041409,2.09449,2.152541,2.077319,0.7647387,0.8397347,0.7955579,1.276222,1.776452,1.74617,merger
1.9568200000000004,0.8462899999999998,0.4243300000000012,0.3015699999999999,0.7428781,2.434383,2.425773,2.450024,2.438399,2.437666,7.958127,7.617906,6.696929,28.5081,27.16144,24.99771,merger
1.15531,0.6620400000000011,0.3936099999999989,0.29554999999999865,0.5082247,2.081597,2.148627,2.187178,2.205597,2.196648,1.565098,2.006998,1.933623,3.752278,5.590686,5.120327,merger
1.888349999999999,0.9443300000000008,0.4493299999999998,0.32431000000000054,0.705786,2.555483,2.576,2.431599,2.387438,2.415916,5.471317,3.374897,2.971836,13.68596,8.143965,7.42238,merger
2.269169999999999,0.44613000000000014,0.3135799999999982,0.2037600000000026,0.3517422,0.5812531,2.094685,2.138912,2.285872,2.350952,6.278299,8.187475,6.28267,30.48608,18.57745,11.29249,merger
1.0369600000000005,0.7277399999999972,0.40445000000000064,0.26858000000000004,0.5271935,2.384168,2.330174,2.130746,2.139839,2.192779,2.10542,2.443015,2.336625,4.070354,5.639294,5.233499,merger
2.2149800000000006,0.8557799999999993,0.5699400000000026,0.37372999999999834,0.5877541,1.877342,2.071908,2.143571,2.196197,2.181542,1.678342,3.186241,2.880944,2.498183,8.606064,7.792129,merger
1.2670300000000019,0.6700899999999983,0.47485,0.20804000000000045,0.8388472,2.296354,2.354792,2.411581,2.380824,2.364523,2.543194,2.42532,2.467227,7.350438,6.432516,6.288685,merger
0.9330299999999987,0.27659000000000233,0.3332199999999972,-0.010739999999998417,0.5616748,2.322084,2.32914,2.412369,2.399404,2.435217,2.435396,2.469327,2.357792,4.963835,5.571384,5.092155,merger
1.8059200000000004,0.8411799999999978,0.382200000000001,0.2928899999999999,0.4998838,2.308143,2.414729,2.423441,2.430259,2.472975,2.810026,2.556145,2.186505,5.280185,6.604982,5.091292,merger
0.35784000000000127,-0.14174000000000042,0.12777999999999956,0.07674000000000092,0.5060971,2.138951,2.148507,2.141251,2.147352,2.142195,1.754835,2.236503,2.227514,6.901978,9.332506,9.225747,merger
1.3766999999999996,0.5873099999999987,0.3538099999999993,0.20645999999999987,0.4538573,2.332829,2.339927,2.430596,2.432126,2.464108,2.039995,3.018913,2.731671,3.783141,7.484984,6.627818,merger
0.9004300000000001,0.550539999999998,0.4481099999999998,0.19029000000000096,0.7855408,2.21125,2.467367,2.493149,2.438442,2.401585,1.913875,2.404909,2.033922,6.469539,6.238636,5.092888,merger
1.8454499999999996,0.8986899999999984,0.4322700000000008,0.30813000000000024,0.5682275,2.19071,2.310331,2.316183,2.28205,2.313047,1.712082,1.663163,1.560406,6.267002,5.359485,5.254632,merger
1.9319400000000009,0.8826,0.4899400000000007,0.31277000000000044,0.8996408,1.707305,1.972751,1.994878,2.041957,2.022281,0.7463332,0.7492375,0.7005279,1.053175,1.353386,1.322506,merger
1.6045300000000005,0.7533200000000004,0.4199099999999998,0.28554999999999886,0.5065252,2.073305,2.306076,2.395211,2.415033,2.439142,5.068859,4.469679,3.359727,12.35405,11.25236,8.225753,merger
1.7371700000000025,0.7453900000000004,0.4722799999999978,0.2827599999999997,0.5680818,2.270115,2.195774,2.274913,2.285221,2.3516,1.669211,2.280649,1.75707,4.053899,6.808407,5.087097,merger
1.7856999999999985,0.7276899999999991,0.30937000000000126,0.23341999999999885,0.7830561,2.185371,2.298647,2.268785,2.2804,2.248738,1.843408,2.11149,1.832947,4.561333,6.798197,6.333073,merger
1.9628599999999992,0.952300000000001,0.5644099999999987,0.32479000000000013,0.6428529,2.221912,2.401904,2.310895,2.323801,2.295282,5.283449,5.590775,1.993001,18.90971,11.85404,5.268874,merger
1.2701599999999988,0.6378700000000013,0.29098999999999897,0.23920999999999992,0.7786884,2.208645,2.497683,2.507952,2.510103,2.492839,6.332916,5.767449,4.693553,16.10836,16.4954,13.84049,merger
1.9085399999999986,0.8744699999999987,0.41338000000000186,0.3181799999999999,0.7044729,2.217001,2.436052,2.396168,2.353319,2.371598,5.099107,5.009812,2.331486,7.439429,10.22742,5.785926,merger
2.050780000000003,1.0030999999999999,0.4182699999999997,0.35450999999999944,0.39291,2.116946,2.251737,2.243857,2.247073,2.247121,1.223761,1.532515,1.419169,4.708961,4.948674,4.626919,merger
1.0219099999999983,0.5378000000000007,0.45083999999999946,0.18071000000000126,0.4549717,2.305022,2.428358,2.380123,2.383174,2.38416,2.062088,2.462191,2.148002,8.890176,7.009041,6.374665,merger
1.5073499999999989,0.7244099999999989,0.4057700000000004,0.2586000000000013,0.5675617,2.008608,2.165672,2.235144,2.307216,2.269997,1.46725,2.222844,2.171536,3.109248,5.439178,5.5176,merger
0.6111700000000013,0.11204999999999998,0.35482999999999976,-0.15133000000000152,0.3041952,2.190742,2.213647,2.199016,2.191339,2.147488,1.633448,1.667756,1.60186,4.685469,4.461164,4.109406,merger
1.9856599999999993,1.0097799999999992,0.42698000000000036,0.3505900000000004,0.8356463,2.312245,2.39544,2.405547,2.413431,2.404687,5.98112,3.884396,3.401217,13.02754,12.71526,11.14201,elliptical
1.732569999999999,0.7932200000000016,0.36514999999999986,0.2759499999999999,0.7729652,2.440563,2.436527,2.438067,2.450391,2.449846,3.903986,3.353124,3.374084,10.00324,10.09797,9.481544,elliptical
1.984020000000001,0.9302599999999988,0.45279000000000025,0.3043899999999997,0.8608131,2.404461,2.449999,2.444477,2.446325,2.425594,6.158869,5.476078,5.26948,18.79408,18.13418,17.63388,elliptical
1.9042600000000007,0.88645,0.4107200000000013,0.29654999999999987,0.6123837,2.361025,2.384229,2.400331,2.401162,2.403618,3.922631,3.385265,3.263491,11.56105,11.0353,11.25909,elliptical
1.8418200000000002,0.8205600000000004,0.3871299999999991,0.2973800000000004,0.6941335,2.42052,2.511369,2.502473,2.496634,2.482666,8.730607,6.339789,6.191707,23.89326,20.34526,20.24513,elliptical
1.89898,0.9113300000000013,0.4139999999999997,0.36373000000000033,0.8757929,2.406915,2.438529,2.406462,2.430647,2.428467,4.10311,4.489552,3.947667,12.44778,15.13506,13.85654,elliptical
1.7474699999999999,0.8139699999999994,0.39501000000000097,0.2852300000000003,0.6863208,2.364776,2.370266,2.353606,2.370642,2.34437,3.884472,3.361625,3.132669,11.89853,11.54141,10.69588,elliptical
1.8184000000000005,0.8623999999999974,0.4104600000000005,0.33680999999999983,0.8559797,2.371951,2.362903,2.362245,2.374998,2.373485,4.325008,2.78003,2.718714,11.20313,9.298177,9.196829,elliptical
2.0631299999999975,0.944250000000002,0.43393000000000015,0.3176299999999994,0.8250995,2.54746,2.442123,2.44465,2.448657,2.440355,10.01105,4.823817,4.648013,19.54906,14.87115,14.98399,elliptical
1.74024,0.7549400000000013,0.349870000000001,0.2679399999999994,0.768481,2.412282,2.444743,2.449767,2.48799,2.43714,4.156584,4.065998,3.931618,10.16738,12.11782,11.44262,elliptical
1.98799,0.9995600000000024,0.42695999999999934,0.3649900000000006,0.8673887,2.380038,2.314563,2.373675,2.359678,2.355044,2.621158,2.525896,2.594247,5.187862,7.827496,7.95936,elliptical
1.8705700000000007,0.794080000000001,0.37667999999999857,0.29818999999999996,0.7930467,2.399534,2.380528,2.390602,2.381958,2.406777,3.548307,2.97602,2.773851,10.75948,9.857406,9.466365,elliptical
2.045259999999999,1.0378300000000031,0.438349999999998,0.36278000000000077,0.7030089,2.336639,2.36159,2.346938,2.368109,2.360646,2.607921,2.315458,2.239445,9.325145,7.61209,7.634434,elliptical
2.05588,0.92394,0.43618000000000023,0.28354999999999997,0.7401543,2.426121,2.505973,2.501537,2.496536,2.492205,6.992637,6.961029,5.882832,24.82321,21.10844,17.51884,elliptical
2.0107099999999996,0.8920300000000001,0.4022199999999998,0.3074199999999987,0.8855605,2.327855,2.453479,2.454141,2.475707,2.460443,9.363844,4.866422,3.915954,19.544,15.07501,12.20937,elliptical
2.03435,1.185270000000001,0.4661400000000011,0.359259999999999,0.7298831,2.167907,2.453593,2.48675,2.489468,2.485744,7.905652,6.175202,4.893318,26.81863,19.83864,16.22241,elliptical
1.8867900000000013,0.8340099999999993,0.3722100000000008,0.28744000000000014,0.8039134,2.473573,2.43029,2.402705,2.433146,2.408879,6.120085,4.527874,4.070204,18.41376,14.93466,13.89735,elliptical
1.8618799999999993,0.8934999999999995,0.42509000000000086,0.31283999999999956,0.6242248,2.32537,2.326888,2.339382,2.310215,2.313129,2.995388,2.598376,2.498686,10.25977,8.830495,8.780673,elliptical
